2,4,Note_on_c,9,60,59,
2,4,Note_on_c,9,61,59,
2,4,Note_on_c,9,63,54,
2,4,Note_on_c,9,68,59,
2,4,Note_on_c,9,69,56,
2,4,Note_on_c,9,70,52,
2,4,Note_on_c,9,76,59,
2,4,Note_on_c,9,80,59,
2,4,Note_on_c,9,81,59,
2,4,Note_on_c,9,82,59,
2,4,Note_on_c,9,87,59,
2,4,Note_on_c,9,88,59,
2,4,Note_on_c,9,89,59,
2,4,Note_on_c,9,91,52,
2,4,Note_on_c,9,93,59,
2,5,Note_on_c,9,35,61,
2,5,Note_on_c,9,36,59,
2,5,Note_on_c,9,37,58,
2,5,Note_on_c,9,38,60,
2,5,Note_on_c,9,39,57,
2,5,Note_on_c,9,40,56,
2,5,Note_on_c,9,41,58,
2,5,Note_on_c,9,42,50,
2,5,Note_on_c,9,43,57,
2,5,Note_on_c,9,44,58,
2,5,Note_on_c,9,45,58,
2,5,Note_on_c,9,46,41,
2,5,Note_on_c,9,47,56,
2,5,Note_on_c,9,48,54,
2,5,Note_on_c,9,49,58,
2,5,Note_on_c,9,50,56,
2,5,Note_on_c,9,51,58,
2,5,Note_on_c,9,56,58,
2,5,Note_on_c,9,57,56,
2,5,Note_on_c,9,59,58,
2,5,Note_on_c,9,60,58,
2,5,Note_on_c,9,61,58,
2,5,Note_on_c,9,63,51,
2,5,Note_on_c,9,68,58,
2,5,Note_on_c,9,69,54,
2,5,Note_on_c,9,70,49,
2,5,Note_on_c,9,76,58,
2,5,Note_on_c,9,80,58,
2,5,Note_on_c,9,81,58,
2,5,Note_on_c,9,82,58,
2,5,Note_on_c,9,87,58,
2,5,Note_on_c,9,88,58,
2,5,Note_on_c,9,89,58,
2,5,Note_on_c,9,91,49,
2,5,Note_on_c,9,93,58,
2,6,Note_on_c,9,35,60,
2,6,Note_on_c,9,36,58,
2,6,Note_on_c,9,37,57,
2,6,Note_on_c,9,38,59,
2,6,Note_on_c,9,39,56,
2,6,Note_on_c,9,40,55,
2,6,Note_on_c,9,41,57,
2,6,Note_on_c,9,42,47,
2,6,Note_on_c,9,43,56,
2,6,Note_on_c,9,44,57,
2,6,Note_on_c,9,45,57,
2,6,Note_on_c,9,46,36,
2,6,Note_on_c,9,47,54,
2,6,Note_on_c,9,48,52,
2,6,Note_on_c,9,49,57,
2,6,Note_on_c,9,50,54,
2,6,Note_on_c,9,51,57,
2,6,Note_on_c,9,56,57,
2,6,Note_on_c,9,57,54,
2,6,Note_on_c,9,59,57,
2,6,Note_on_c,9,60,57,
2,6,Note_on_c,9,61,57,
2,6,Note_on_c,9,63,48,
2,6,Note_on_c,9,68,57,
2,6,Note_on_c,9,69,51,
2,6,Note_on_c,9,70,46,
2,6,Note_on_c,9,76,57,
2,6,Note_on_c,9,80,56,
2,6,Note_on_c,9,81,56,
2,6,Note_on_c,9,82,57,
2,6,Note_on_c,9,87,57,
2,6,Note_on_c,9,88,57,
2,6,Note_on_c,9,89,57,
2,6,Note_on_c,9,91,46,
2,6,Note_on_c,9,93,57,
2,7,Note_on_c,9,35,60,
2,7,Note_on_c,9,36,57,
2,7,Note_on_c,9,37,55,
2,7,Note_on_c,9,38,59,
2,7,Note_on_c,9,39,54,
2,7,Note_on_c,9,40,53,
2,7,Note_on_c,9,41,55,
2,7,Note_on_c,9,42,43,
2,7,Note_on_c,9,43,54,
2,7,Note_on_c,9,44,55,
2,7,Note_on_c,9,45,55,
2,7,Note_on_c,9,46,30,
2,7,Note_on_c,9,47,52,
2,7,Note_on_c,9,48,49,
2,7,Note_on_c,9,49,55,
2,7,Note_on_c,9,50,51,
2,7,Note_on_c,9,51,55,
2,7,Note_on_c,9,56,55,
2,7,Note_on_c,9,57,52,
2,7,Note_on_c,9,59,55,
2,7,Note_on_c,9,60,55,
2,7,Note_on_c,9,61,55,
2,7,Note_on_c,9,63,45,
2,7,Note_on_c,9,68,55,
2,7,Note_on_c,9,69,49,
2,7,Note_on_c,9,70,42,
2,7,Note_on_c,9,76,55,
2,7,Note_on_c,9,80,55,
2,7,Note_on_c,9,81,55,
2,7,Note_on_c,9,82,55,
2,7,Note_on_c,9,87,55,
2,7,Note_on_c,9,88,55,
2,7,Note_on_c,9,89,55,
2,7,Note_on_c,9,91,42,
2,7,Note_on_c,9,93,55,
2,8,Note_on_c,9,35,59,
2,8,Note_on_c,9,36,56,
2,8,Note_on_c,9,37,53,
2,8,Note_on_c,9,38,58,
2,8,Note_on_c,9,39,52,
2,8,Note_on_c,9,40,50,
2,8,Note_on_c,9,41,53,
2,8,Note_on_c,9,42,39,
2,8,Note_on_c,9,43,52,
2,8,Note_on_c,9,44,54,
2,8,Note_on_c,9,45,53,
2,8,Note_on_c,9,46,25,
2,8,Note_on_c,9,47,49,
2,8,Note_on_c,9,48,46,
2,8,Note_on_c,9,49,54,
2,8,Note_on_c,9,50,49,
2,8,Note_on_c,9,51,54,
2,8,Note_on_c,9,56,53,
2,8,Note_on_c,9,57,49,
2,8,Note_on_c,9,59,53,
2,8,Note_on_c,9,60,53,
2,8,Note_on_c,9,61,53,
2,8,Note_on_c,9,63,41,
2,8,Note_on_c,9,68,53,
2,8,Note_on_c,9,69,45,
2,8,Note_on_c,9,70,38,
2,8,Note_on_c,9,76,53,
2,8,Note_on_c,9,80,53,
2,8,Note_on_c,9,81,53,
2,8,Note_on_c,9,82,53,
2,8,Note_on_c,9,87,53,
2,8,Note_on_c,9,88,53,
2,8,Note_on_c,9,89,53,
2,8,Note_on_c,9,91,38,
2,8,Note_on_c,9,93,53,
2,9,Note_on_c,9,35,58,
2,9,Note_on_c,9,36,54,
2,9,Note_on_c,9,37,51,
2,9,Note_on_c,9,38,57,
2,9,Note_on_c,9,39,50,
2,9,Note_on_c,9,40,48,
2,9,Note_on_c,9,41,51,
2,9,Note_on_c,9,42,35,
2,9,Note_on_c,9,43,50,
2,9,Note_on_c,9,44,52,
2,9,Note_on_c,9,45,51,
2,9,Note_on_c,9,46,19,
2,9,Note_on_c,9,47,46,
2,9,Note_on_c,9,48,43,
2,9,Note_on_c,9,49,52,
2,9,Note_on_c,9,50,46,
2,9,Note_on_c,9,51,52,
2,9,Note_on_c,9,56,51,
2,9,Note_on_c,9,57,46,
2,9,Note_on_c,9,59,51,
2,9,Note_on_c,9,60,51,
2,9,Note_on_c,9,61,51,
2,9,Note_on_c,9,63,37,
2,9,Note_on_c,9,68,51,
2,9,Note_on_c,9,69,42,
2,9,Note_on_c,9,70,33,
2,9,Note_on_c,9,76,51,
2,9,Note_on_c,9,80,51,
2,9,Note_on_c,9,81,51,
2,9,Note_on_c,9,82,51,
2,9,Note_on_c,9,87,51,
2,9,Note_on_c,9,88,51,
2,9,Note_on_c,9,89,51,
2,9,Note_on_c,9,91,33,
2,9,Note_on_c,9,93,51,
2,10,Note_on_c,9,35,57,
2,10,Note_on_c,9,36,53,
2,10,Note_on_c,9,37,49,
2,10,Note_on_c,9,38,55,
2,10,Note_on_c,9,39,47,
2,10,Note_on_c,9,40,45,
2,10,Note_on_c,9,41,49,
2,10,Note_on_c,9,42,30,
2,10,Note_on_c,9,43,47,
2,10,Note_on_c,9,44,49,
2,10,Note_on_c,9,45,49,
2,10,Note_on_c,9,46,14,
2,10,Note_on_c,9,47,43,
2,10,Note_on_c,9,48,39,
2,10,Note_on_c,9,49,50,
2,10,Note_on_c,9,50,43,
2,10,Note_on_c,9,51,49,
2,10,Note_on_c,9,56,49,
2,10,Note_on_c,9,57,43,
2,10,Note_on_c,9,59,49,
2,10,Note_on_c,9,60,49,
2,10,Note_on_c,9,61,49,
2,10,Note_on_c,9,63,33,
2,10,Note_on_c,9,68,49,
2,10,Note_on_c,9,69,38,
2,10,Note_on_c,9,70,29,
2,10,Note_on_c,9,76,49,
2,10,Note_on_c,9,80,49,
2,10,Note_on_c,9,81,48,
2,10,Note_on_c,9,82,49,
2,10,Note_on_c,9,87,49,
2,10,Note_on_c,9,88,49,
2,10,Note_on_c,9,89,49,
2,10,Note_on_c,9,91,28,
2,10,Note_on_c,9,93,49,
2,11,Note_on_c,9,35,56,
2,11,Note_on_c,9,36,51,
2,11,Note_on_c,9,37,47,
2,11,Note_on_c,9,38,54,
2,11,Note_on_c,9,39,45,
2,11,Note_on_c,9,40,42,
2,11,Note_on_c,9,41,47,
2,11,Note_on_c,9,42,26,
2,11,Note_on_c,9,43,44,
2,11,Note_on_c,9,44,47,
2,11,Note_on_c,9,45,47,
2,11,Note_on_c,9,46,10,
2,11,Note_on_c,9,47,40,
2,11,Note_on_c,9,48,35,
2,11,Note_on_c,9,49,47,
2,11,Note_on_c,9,50,39,
2,11,Note_on_c,9,51,47,
2,11,Note_on_c,9,56,47,
2,11,Note_on_c,9,57,40,
2,11,Note_on_c,9,59,47,
2,11,Note_on_c,9,60,47,
2,11,Note_on_c,9,61,47,
2,11,Note_on_c,9,63,28,
2,11,Note_on_c,9,68,47,
2,11,Note_on_c,9,69,34,
2,11,Note_on_c,9,70,24,
2,11,Note_on_c,9,76,47,
2,11,Note_on_c,9,80,46,
2,11,Note_on_c,9,81,46,
2,11,Note_on_c,9,82,46,
2,11,Note_on_c,9,87,47,
2,11,Note_on_c,9,88,47,
2,11,Note_on_c,9,89,47,
2,11,Note_on_c,9,91,24,
2,11,Note_on_c,9,93,47,
2,12,Note_on_c,9,35,55,
2,12,Note_on_c,9,36,49,
2,12,Note_on_c,9,37,44,
2,12,Note_on_c,9,38,52,
2,12,Note_on_c,9,39,41,
2,12,Note_on_c,9,40,38,
2,12,Note_on_c,9,41,44,
2,12,Note_on_c,9,42,21,
2,12,Note_on_c,9,43,41,
2,12,Note_on_c,9,44,44,
2,12,Note_on_c,9,45,44,
2,12,Note_on_c,9,46,7,
2,12,Note_on_c,9,47,36,
2,12,Note_on_c,9,48,31,
2,12,Note_on_c,9,49,45,
2,12,Note_on_c,9,50,36,
2,12,Note_on_c,9,51,44,
2,12,Note_on_c,9,56,44,
2,12,Note_on_c,9,57,36,
2,12,Note_on_c,9,59,44,
2,12,Note_on_c,9,60,44,
2,12,Note_on_c,9,61,44,
2,12,Note_on_c,9,63,24,
2,12,Note_on_c,9,68,44,
2,12,Note_on_c,9,69,30,
2,12,Note_on_c,9,70,19,
2,12,Note_on_c,9,76,44,
2,12,Note_on_c,9,80,43,
2,12,Note_on_c,9,81,43,
2,12,Note_on_c,9,82,44,
2,12,Note_on_c,9,87,44,
2,12,Note_on_c,9,88,44,
2,12,Note_on_c,9,89,44,
2,12,Note_on_c,9,91,19,
2,12,Note_on_c,9,93,44,
2,13,Note_on_c,9,35,53,
2,13,Note_on_c,9,36,46,
2,13,Note_on_c,9,37,41,
2,13,Note_on_c,9,38,50,
2,13,Note_on_c,9,39,38,
2,13,Note_on_c,9,40,35,
2,13,Note_on_c,9,41,41,
2,13,Note_on_c,9,42,16,
2,13,Note_on_c,9,43,38,
2,13,Note_on_c,9,44,41,
2,13,Note_on_c,9,45,41,
2,13,Note_on_c,9,46,4,
2,13,Note_on_c,9,47,32,
2,13,Note_on_c,9,48,26,
2,13,Note_on_c,9,49,42,
2,13,Note_on_c,9,50,31,
2,13,Note_on_c,9,51,41,
2,13,Note_on_c,9,56,41,
2,13,Note_on_c,9,57,32,
2,13,Note_on_c,9,59,41,
2,13,Note_on_c,9,60,41,
2,13,Note_on_c,9,61,41,
2,13,Note_on_c,9,63,19,
2,13,Note_on_c,9,68,41,
2,13,Note_on_c,9,69,25,
2,13,Note_on_c,9,70,15,
2,13,Note_on_c,9,76,41,
2,13,Note_on_c,9,80,40,
2,13,Note_on_c,9,81,40,
2,13,Note_on_c,9,82,40,
2,13,Note_on_c,9,87,41,
2,13,Note_on_c,9,88,41,
2,13,Note_on_c,9,89,41,
2,13,Note_on_c,9,91,14,
2,13,Note_on_c,9,93,41,
2,14,Note_on_c,9,35,51,
2,14,Note_on_c,9,36,43,
2,14,Note_on_c,9,37,37,
2,14,Note_on_c,9,38,48,
2,14,Note_on_c,9,39,34,
2,14,Note_on_c,9,40,31,
2,14,Note_on_c,9,41,37,
2,14,Note_on_c,9,42,12,
2,14,Note_on_c,9,43,34,
2,14,Note_on_c,9,44,38,
2,14,Note_on_c,9,45,37,
2,14,Note_on_c,9,46,2,
2,14,Note_on_c,9,47,28,
2,14,Note_on_c,9,48,22,
2,14,Note_on_c,9,49,38,
2,14,Note_on_c,9,50,27,
2,14,Note_on_c,9,51,38,
2,14,Note_on_c,9,56,37,
2,14,Note_on_c,9,57,28,
2,14,Note_on_c,9,59,37,
2,14,Note_on_c,9,60,37,
2,14,Note_on_c,9,61,37,
2,14,Note_on_c,9,63,15,
2,14,Note_on_c,9,68,37,
2,14,Note_on_c,9,69,21,
2,14,Note_on_c,9,70,11,
2,14,Note_on_c,9,76,37,
2,14,Note_on_c,9,80,36,
2,14,Note_on_c,9,81,36,
2,14,Note_on_c,9,82,37,
2,14,Note_on_c,9,87,37,
2,14,Note_on_c,9,88,37,
2,14,Note_on_c,9,89,37,
2,14,Note_on_c,9,91,10,
2,14,Note_on_c,9,93,37,
2,15,Note_on_c,9,35,50,
2,15,Note_on_c,9,36,40,
2,15,Note_on_c,9,37,34,
2,15,Note_on_c,9,38,46,
2,15,Note_on_c,9,39,30,
2,15,Note_on_c,9,40,26,
2,15,Note_on_c,9,41,34,
2,15,Note_on_c,9,42,9,
2,15,Note_on_c,9,43,30,
2,15,Note_on_c,9,44,34,
2,15,Note_on_c,9,45,33,
2,15,Note_on_c,9,46,1,
2,15,Note_on_c,9,47,24,
2,15,Note_on_c,9,48,17,
2,15,Note_on_c,9,49,35,
2,15,Note_on_c,9,50,23,
2,15,Note_on_c,9,51,34,
2,15,Note_on_c,9,56,34,
2,15,Note_on_c,9,57,24,
2,15,Note_on_c,9,59,33,
2,15,Note_on_c,9,60,34,
2,15,Note_on_c,9,61,34,
2,15,Note_on_c,9,63,11,
2,15,Note_on_c,9,68,33,
2,15,Note_on_c,9,69,17,
2,15,Note_on_c,9,70,7,
2,15,Note_on_c,9,76,33,
2,15,Note_on_c,9,80,33,
2,15,Note_on_c,9,81,32,
2,15,Note_on_c,9,82,33,
2,15,Note_on_c,9,87,34,
2,15,Note_on_c,9,88,34,
2,15,Note_on_c,9,89,34,
2,15,Note_on_c,9,91,7,
2,15,Note_on_c,9,93,34,
2,16,Note_on_c,9,35,47,
2,16,Note_on_c,9,36,37,
2,16,Note_on_c,9,37,30,
2,16,Note_on_c,9,38,43,
2,16,Note_on_c,9,39,26,
2,16,Note_on_c,9,40,22,
2,16,Note_on_c,9,41,30,
2,16,Note_on_c,9,42,6,
2,16,Note_on_c,9,43,26,
2,16,Note_on_c,9,44,30,
2,16,Note_on_c,9,45,29,
2,16,Note_off_c,9,46,0,
2,16,Note_on_c,9,47,19,
2,16,Note_on_c,9,48,13,
2,16,Note_on_c,9,49,31,
2,16,Note_on_c,9,50,19,
2,16,Note_on_c,9,51,30,
2,16,Note_on_c,9,56,30,
2,16,Note_on_c,9,57,19,
2,16,Note_on_c,9,59,30,
2,16,Note_on_c,9,60,30,
2,16,Note_on_c,9,61,30,
2,16,Note_on_c,9,63,7,
2,16,Note_on_c,9,68,30,
2,16,Note_on_c,9,69,13,
2,16,Note_on_c,9,70,5,
2,16,Note_on_c,9,76,30,
2,16,Note_on_c,9,80,29,
2,16,Note_on_c,9,81,28,
2,16,Note_on_c,9,82,29,
2,16,Note_on_c,9,87,30,
2,16,Note_on_c,9,88,30,
2,16,Note_on_c,9,89,30,
2,16,Note_on_c,9,91,4,
2,16,Note_on_c,9,93,30,
2,17,Note_on_c,9,35,45,
2,17,Note_on_c,9,36,34,
2,17,Note_on_c,9,37,26,
2,17,Note_on_c,9,38,40,
2,17,Note_on_c,9,39,22,
2,17,Note_on_c,9,40,18,
2,17,Note_on_c,9,41,26,
2,17,Note_on_c,9,42,3,
2,17,Note_on_c,9,43,22,
2,17,Note_on_c,9,44,26,
2,17,Note_on_c,9,45,25,
2,17,Note_off_c,9,46,0,
2,17,Note_on_c,9,47,15,
2,17,Note_on_c,9,48,10,
2,17,Note_on_c,9,49,27,
2,17,Note_on_c,9,50,15,
2,17,Note_on_c,9,51,26,
2,17,Note_on_c,9,56,26,
2,17,Note_on_c,9,57,15,
2,17,Note_on_c,9,59,25,
2,17,Note_on_c,9,60,26,
2,17,Note_on_c,9,61,26,
2,17,Note_on_c,9,63,5,
2,17,Note_on_c,9,68,25,
2,17,Note_on_c,9,69,9,
2,17,Note_on_c,9,70,3,
2,17,Note_on_c,9,76,25,
2,17,Note_on_c,9,80,25,
2,17,Note_on_c,9,81,24,
2,17,Note_on_c,9,82,25,
2,17,Note_on_c,9,87,26,
2,17,Note_on_c,9,88,26,
2,17,Note_on_c,9,89,26,
2,17,Note_on_c,9,91,2,
2,17,Note_on_c,9,93,26,
2,18,Note_on_c,9,35,43,
2,18,Note_on_c,9,36,30,
2,18,Note_on_c,9,37,21,
2,18,Note_on_c,9,38,37,
2,18,Note_on_c,9,39,18,
2,18,Note_on_c,9,40,14,
2,18,Note_on_c,9,41,22,
2,18,Note_on_c,9,42,2,
2,18,Note_on_c,9,43,18,
2,18,Note_on_c,9,44,22,
2,18,Note_on_c,9,45,21,
2,18,Note_off_c,9,46,0,
2,18,Note_on_c,9,47,11,
2,18,Note_on_c,9,48,7,
2,18,Note_on_c,9,49,23,
2,18,Note_on_c,9,50,11,
2,18,Note_on_c,9,51,22,
2,18,Note_on_c,9,56,21,
2,18,Note_on_c,9,57,12,
2,18,Note_on_c,9,59,21,
2,18,Note_on_c,9,60,21,
2,18,Note_on_c,9,61,21,
2,18,Note_on_c,9,63,3,
2,18,Note_on_c,9,68,21,
2,18,Note_on_c,9,69,6,
2,18,Note_on_c,9,70,1,
2,18,Note_on_c,9,76,21,
2,18,Note_on_c,9,80,21,
2,18,Note_on_c,9,81,20,
2,18,Note_on_c,9,82,21,
2,18,Note_on_c,9,87,21,
2,18,Note_on_c,9,88,21,
2,18,Note_on_c,9,89,21,
2,18,Note_on_c,9,91,1,
2,18,Note_on_c,9,93,21,
2,19,Note_on_c,9,35,40,
2,19,Note_on_c,9,36,26,
2,19,Note_on_c,9,37,17,
2,19,Note_on_c,9,38,34,
2,19,Note_on_c,9,39,14,
2,19,Note_on_c,9,40,10,
2,19,Note_on_c,9,41,18,
2,19,Note_on_c,9,42,1,
2,19,Note_on_c,9,43,14,
2,19,Note_on_c,9,44,18,
2,19,Note_on_c,9,45,17,
2,19,Note_off_c,9,46,0,
2,19,Note_on_c,9,47,8,
2,19,Note_on_c,9,48,4,
2,19,Note_on_c,9,49,19,
2,19,Note_on_c,9,50,8,
2,19,Note_on_c,9,51,18,
2,19,Note_on_c,9,56,17,
2,19,Note_on_c,9,57,8,
2,19,Note_on_c,9,59,17,
2,19,Note_on_c,9,60,17,
2,19,Note_on_c,9,61,17,
2,19,Note_on_c,9,63,1,
2,19,Note_on_c,9,68,17,
2,19,Note_on_c,9,69,4,
2,19,Note_off_c,9,70,0,
2,19,Note_on_c,9,76,17,
2,19,Note_on_c,9,80,17,
2,19,Note_on_c,9,81,16,
2,19,Note_on_c,9,82,17,
2,19,Note_on_c,9,87,17,
2,19,Note_on_c,9,88,17,
2,19,Note_on_c,9,89,17,
2,19,Note_off_c,9,91,0,
2,19,Note_on_c,9,93,17,
2,20,Note_on_c,9,35,37,
2,20,Note_on_c,9,36,22,
2,20,Note_on_c,9,37,14,
2,20,Note_on_c,9,38,30,
2,20,Note_on_c,9,39,11,
2,20,Note_on_c,9,40,7,
2,20,Note_on_c,9,41,14,
2,20,Note_off_c,9,42,0,
2,20,Note_on_c,9,43,10,
2,20,Note_on_c,9,44,14,
2,20,Note_on_c,9,45,14,
2,20,Note_off_c,9,46,0,
2,20,Note_on_c,9,47,6,
2,20,Note_on_c,9,48,3,
2,20,Note_on_c,9,49,15,
2,20,Note_on_c,9,50,5,
2,20,Note_on_c,9,51,14,
2,20,Note_on_c,9,56,14,
2,20,Note_on_c,9,57,6,
2,20,Note_on_c,9,59,14,
2,20,Note_on_c,9,60,14,
2,20,Note_on_c,9,61,14,
2,20,Note_on_c,9,63,1,
2,20,Note_on_c,9,68,14,
2,20,Note_on_c,9,69,2,
2,20,Note_off_c,9,70,0,
2,20,Note_on_c,9,76,14,
2,20,Note_on_c,9,80,13,
2,20,Note_on_c,9,81,12,
2,20,Note_on_c,9,82,13,
2,20,Note_on_c,9,87,14,
2,20,Note_on_c,9,88,14,
2,20,Note_on_c,9,89,14,
2,20,Note_off_c,9,91,0,
2,20,Note_on_c,9,93,14,
2,21,Note_on_c,9,35,34,
2,21,Note_on_c,9,36,18,
2,21,Note_on_c,9,37,11,
2,21,Note_on_c,9,38,27,
2,21,Note_on_c,9,39,8,
2,21,Note_on_c,9,40,5,
2,21,Note_on_c,9,41,11,
2,21,Note_off_c,9,42,0,
2,21,Note_on_c,9,43,8,
2,21,Note_on_c,9,44,11,
2,21,Note_on_c,9,45,10,
2,21,Note_off_c,9,46,0,
2,21,Note_on_c,9,47,4,
2,21,Note_on_c,9,48,1,
2,21,Note_on_c,9,49,12,
2,21,Note_on_c,9,50,3,
2,21,Note_on_c,9,51,11,
2,21,Note_on_c,9,56,11,
2,21,Note_on_c,9,57,4,
2,21,Note_on_c,9,59,10,
2,21,Note_on_c,9,60,11,
2,21,Note_on_c,9,61,11,
2,21,Note_off_c,9,63,0,
2,21,Note_on_c,9,68,10,
2,21,Note_on_c,9,69,1,
2,21,Note_off_c,9,70,0,
2,21,Note_on_c,9,76,10,
2,21,Note_on_c,9,80,10,
2,21,Note_on_c,9,81,9,
2,21,Note_on_c,9,82,10,
2,21,Note_on_c,9,87,11,
2,21,Note_on_c,9,88,11,
2,21,Note_on_c,9,89,11,
2,21,Note_off_c,9,91,0,
2,21,Note_on_c,9,93,11,
2,22,Note_on_c,9,35,30,
2,22,Note_on_c,9,36,15,
